"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.004613917E0,-1.758543091E0,-2.680176544E0,-6.622229004E-1,3.273279591E0
1.014652917E0,-2.140249329E0,-6.063890076E-1,-3.343896332E0,4.016219304E0
1.024691917E0,-3.697012024E0,-3.086581421E-1,-4.306095428E0,5.683803796E0
1.034731917E0,-5.007536774E0,-2.860401764E0,-3.014880524E0,6.507443996E0
1.044770917E0,-5.365741882E0,-2.589315491E0,-2.339185638E0,6.400588263E0
1.054809917E0,-7.794441376E0,-2.540217590E0,-1.823058929E0,8.398188235E0
1.064848917E0,-1.475706253E1,-3.422033844E0,-9.833052063E-1,1.518051710E1
1.074887917E0,-1.753797958E1,-2.818189545E0,6.029461670E-1,1.777319511E1
1.084926917E0,-1.707963272E1,-3.227288818E0,-1.503174133E0,1.744674123E1
1.094965917E0,-1.548395096E1,-3.614683228E0,6.626719666E-1,1.591407573E1
1.105005917E0,-1.484492981E1,-3.076701965E0,2.888692932E0,1.543316503E1
1.115044917E0,-1.322544754E1,-3.405568085E0,2.188149719E0,1.383106488E1
1.125083917E0,-1.337094498E1,-4.134552155E0,2.529140625E0,1.422227982E1
1.135122917E0,-1.452459595E1,-5.054838409E0,1.869911499E0,1.549231577E1
1.145161917E0,-1.361194382E1,-5.469027100E0,2.380050659E-1,1.467146613E1
1.155200917E0,-1.059107574E1,-5.087620239E0,-1.395547943E0,1.183225757E1
1.165240917E0,-9.516460419E0,-4.388573914E0,-2.933599548E0,1.088249081E1
1.175279917E0,-8.638087006E0,-2.100132751E0,-4.744234314E0,1.007645096E1
1.185318917E0,-6.791077881E0,-5.533992004E-1,-6.785240021E0,9.615844820E0
1.195357917E0,-6.680008850E0,3.182382202E-1,-7.091952209E0,9.747798723E0
1.205396917E0,-7.775580597E0,2.021246796E0,-3.731889496E0,8.858447462E0
1.215435917E0,-9.321715393E0,2.912493439E0,-1.682201843E0,9.909934356E0
1.225474917E0,-1.075782898E1,2.737507324E0,-1.504820709E0,1.120220139E1
1.235514917E0,-1.239542358E1,2.014211426E0,-1.021176453E0,1.259945931E1
1.245553917E0,-1.224184296E1,3.008743286E-1,-2.441123657E0,1.248648586E1
1.255592917E0,-1.065184937E1,-3.591481476E0,-5.665119324E0,1.258785967E1
1.265631917E0,-9.587562561E0,-5.890251160E0,-5.000800781E0,1.231358693E1
1.275670917E0,-7.856412506E0,-5.453160095E0,-1.530417480E0,9.685161339E0
1.285709917E0,-4.245770874E0,-5.365592194E0,2.603086853E-1,6.847182670E0
1.295748917E0,-9.973759460E-1,-6.408922577E0,1.450184326E0,6.646208088E0
1.305788917E0,5.516029358E-1,-1.071890991E1,3.752696228E0,1.137022535E1
1.315827917E0,5.023553467E-1,-1.392913422E1,5.438789978E0,1.496173711E1
1.325866917E0,3.924838257E-1,-1.235141510E1,4.590503998E0,1.318272451E1
1.335905917E0,1.201102295E0,-1.113714020E1,3.186573486E0,1.164614911E1
1.345944917E0,2.966980133E0,-9.454189911E0,2.440973969E0,1.020504933E1
1.355983917E0,4.417463837E0,-7.595654755E0,1.790875854E0,8.967451936E0
1.366022917E0,5.253924408E0,-6.674620056E0,2.028581543E0,8.733236379E0
1.376062917E0,5.314847717E0,-5.757776642E0,1.597478027E0,7.996970312E0
1.386101917E0,2.994672546E0,-3.239114227E0,4.981640625E-1,4.439379694E0
1.396140917E0,-1.718426514E-1,-5.501060486E-1,-4.218228149E-1,7.141995861E-1
1.406179917E0,-1.759441223E0,3.932322693E-1,-5.134323120E-1,1.874534015E0
1.416218917E0,-2.229463806E0,-3.552113342E-1,-6.156697083E-1,2.340028450E0
1.426257917E0,-1.586251373E0,-2.988086243E0,-6.245013428E-1,3.440182370E0
1.436296917E0,-5.900729370E-1,-8.170758820E0,-3.257226562E-1,8.198510902E0
1.446336917E0,-3.186872864E-1,-1.264809814E1,-8.822653198E-1,1.268283645E1
1.456375917E0,-1.386117554E0,-1.301857773E1,-3.324736176E0,1.350772218E1
1.466414917E0,-2.264191589E0,-1.375310028E1,-1.700329147E1,2.198604675E1
1.476453917E0,-2.189945984E0,-1.172391998E1,-1.566702026E1,1.969014188E1
1.486492917E0,-1.294807434E0,-1.020038818E1,-7.483986969E0,1.271748821E1
1.496531917E0,-3.463796997E-1,-1.041234741E1,-3.193608856E0,1.089660934E1
1.506570917E0,2.038610687E0,-1.090437424E1,1.381626892E-1,1.109416062E1
1.516610917E0,4.537364502E0,-1.378154114E1,3.632496185E0,1.495705791E1
1.526649917E0,7.606282654E0,-1.601100494E1,4.804558868E0,1.836550029E1
1.536688917E0,9.340426483E0,-1.629406631E1,4.974904633E0,1.942909777E1
1.546727917E0,1.066547104E1,-1.499851044E1,5.236111450E0,1.913437877E1
1.556766917E0,1.235815109E1,-1.363858841E1,5.804629211E0,1.929841218E1
1.566805917E0,1.325837906E1,-1.260588593E1,6.151008911E0,1.930098147E1
1.576844917E0,1.238299942E1,-1.155641830E1,6.488556976E0,1.813810493E1
1.586884917E0,1.369412292E1,-1.012958542E1,8.596024475E0,1.907954769E1
1.596923917E0,1.846979187E1,-8.519084473E0,1.135733231E1,2.329585820E1
1.606962917E0,1.879237106E1,-6.247707825E0,1.075513458E1,2.253574900E1
1.617001917E0,1.472772354E1,-4.511318665E0,7.454498291E0,1.711219979E1
1.627040917E0,1.100616257E1,-3.417094116E0,4.630770264E0,1.241999114E1
1.637079917E0,8.662935333E0,-2.546205139E0,2.376308441E0,9.336833029E0
1.647118917E0,7.249125366E0,-1.858385468E0,1.920506287E-1,7.486006850E0
1.657158917E0,6.949598236E0,-1.225052490E0,-2.686912537E0,7.550971343E0
1.667197917E0,8.328231354E0,-1.076411591E0,-9.869576111E0,1.295865086E1
1.677236917E0,1.013871643E1,-2.431842957E0,-1.030876282E1,1.466212883E1
1.687275917E0,1.034334091E1,-4.348607025E0,-5.925428009E0,1.268880536E1
1.697314917E0,9.765542450E0,-5.945336609E0,-3.604654083E0,1.198775950E1
1.707353917E0,9.350156250E0,-7.172035675E0,-2.297721863E0,1.200595866E1
1.717393917E0,9.343569946E0,-8.242310028E0,-2.874472504E0,1.278673399E1
1.727432917E0,9.411528625E0,-8.562194824E0,-4.643793182E0,1.354447734E1
1.737471917E0,8.677754517E0,-8.137078857E0,-4.765041046E0,1.281487776E1
1.747510917E0,7.705825653E0,-7.218588867E0,-4.700225830E0,1.155767698E1
1.757549917E0,7.056176605E0,-6.073021088E0,-4.140689392E0,1.018903931E1
1.767588917E0,6.004763031E0,-5.111570435E0,-3.592229919E0,8.665416733E0
1.777627917E0,4.603227539E0,-4.290527802E0,-3.743116150E0,7.321833862E0
1.787667917E0,3.415297852E0,-3.518283691E0,-4.704117737E0,6.794946889E0
1.797706917E0,2.596799927E0,-2.779569855E0,-5.265899506E0,6.496081591E0
1.807745917E0,1.490600281E0,-2.095342712E0,-4.886588287E0,5.521874262E0
1.817784917E0,4.225712585E-1,-1.768123169E0,-3.592678986E0,4.026433695E0
1.827823917E0,4.460723877E-2,-1.601968689E0,-1.618434448E0,2.277635517E0
1.837862917E0,6.198609924E-1,-1.490899658E0,8.949888611E-1,1.846080849E0
1.847901917E0,1.474882965E0,-1.345402222E0,2.802023163E0,3.440453561E0
1.857941917E0,2.373314667E0,-1.069076843E0,3.983815613E0,4.758816517E0
1.867980917E0,3.047362976E0,-7.984396362E-1,3.859424286E0,4.981875428E0
1.878019917E0,3.529660034E0,-7.964936829E-1,2.845582581E0,4.603286040E0
1.888058917E0,4.486170959E0,-1.013542328E0,1.824106750E0,4.947763471E0
1.898097917E0,6.450386353E0,-1.274000702E0,-5.409750366E-1,6.597212735E0
1.908136917E0,9.922116852E0,-2.127974854E0,-1.000639160E1,1.425147546E1
1.918181542E0,1.094898148E1,-3.959416351E0,-1.356284592E1,1.787478566E1
1.928221542E0,1.066412384E1,-5.741161194E0,-8.575217743E0,1.483977185E1
1.938260542E0,1.413914749E1,-6.740632782E0,-7.244934082E-1,1.568045002E1
1.948299542E0,1.971250763E1,-8.132288818E0,3.015030212E0,2.153619014E1
1.958338542E0,2.691403198E1,-1.050979477E1,2.187850342E0,2.897598303E1
1.968377542E0,3.211736160E1,-1.312695236E1,-7.994874573E-1,3.470563319E1
1.978416542E0,3.347937927E1,-1.621413254E1,-7.135661316E0,3.787723053E1
1.988455542E0,3.380046158E1,-1.787971893E1,-1.660646667E0,3.827418581E1
1.998495542E0,3.383548874E1,-1.934891373E1,5.864504700E0,3.941590004E1
2.008534542E0,3.104529099E1,-2.075658646E1,3.958817596E0,3.755420363E1
2.018573542E0,2.767519913E1,-2.156610306E1,-1.560355225E0,3.512048058E1
2.028612542E0,2.550830521E1,-2.111733627E1,-5.260660400E0,3.353043503E1
2.038651542E0,2.336700806E1,-1.944202011E1,-4.799619141E0,3.077410527E1
2.048690542E0,1.986279510E1,-1.727722183E1,-5.148992615E0,2.682433874E1
2.058730542E0,1.577464645E1,-1.491588226E1,-7.077881470E0,2.283461015E1
2.068769542E0,1.324550583E1,-1.188797882E1,-7.663613434E0,1.937778202E1
2.078808542E0,1.150896698E1,-8.719817047E0,-6.619833984E0,1.588438643E1
2.088847542E0,9.378746796E0,-5.965394897E0,-5.382207642E0,1.234969582E1
2.098886542E0,7.045698395E0,-3.840114441E0,-4.274361420E0,9.091672582E0
2.108925542E0,4.744833069E0,-2.183209991E0,-3.873495026E0,6.502600282E0
2.118964542E0,2.903212738E0,-1.077758789E0,-3.659739532E0,4.794152861E0
2.129004542E0,1.224902802E0,-5.062472534E-1,-3.026107178E0,3.303634030E0
2.139043542E0,-2.742297363E-1,-1.020877075E-1,-2.166744232E0,2.186413597E0
2.149082542E0,-1.048419800E0,1.483415222E-1,-1.374142456E0,1.734778595E0
2.159121542E0,-1.199455719E0,3.100053406E-1,-8.337661743E-1,1.493306186E0
