"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.053536833E0,-4.389621735E0,-1.022867935E1,-4.252656555E-1,1.113891876E1
1.063575833E0,-3.039279785E0,-8.397686920E0,2.417173462E0,9.252085968E0
1.073615833E0,-1.244961090E0,-6.173312531E0,1.357826385E0,6.442313886E0
1.083654833E0,-2.179467773E-1,-6.090235291E0,-1.014290771E0,6.177965074E0
1.093693833E0,-6.828799438E-1,-5.910159760E0,-3.656596069E0,6.983337899E0
1.103732833E0,-6.653663635E-1,-5.833369446E0,-4.376748505E0,7.323034819E0
1.113771833E0,-1.167572021E-2,-5.840255127E0,-4.200115814E0,7.193725677E0
1.123810833E0,4.611909485E-1,-6.312223663E0,-5.266198883E0,8.233450998E0
1.133850833E0,1.223405914E0,-6.201154633E0,-5.401218109E0,8.314096335E0
1.143889833E0,1.689536591E0,-4.280648346E0,-2.561473389E0,5.266842515E0
1.153928833E0,2.247576141E0,-6.188880157E0,3.731739807E-1,6.594929487E0
1.163967833E0,4.015998688E0,-1.027223877E1,2.284100189E0,1.126340306E1
1.174006833E0,6.653963013E0,-1.403062317E1,3.973487091E0,1.602879315E1
1.184046833E0,7.775580597E0,-1.754142242E1,4.044140167E0,1.960908524E1
1.194085833E0,5.759572906E0,-2.051304291E1,4.104464722E0,2.169802387E1
1.204124833E0,3.240311737E0,-2.097647919E1,8.699908447E-1,2.124309731E1
1.214163833E0,6.141728210E-1,-1.959694794E1,-2.062411194E0,1.971474364E1
1.224202833E0,3.611988831E-1,-1.880644180E1,6.366261292E-1,1.882068040E1
1.234241833E0,1.373244324E0,-1.835887253E1,3.981420593E0,1.883575617E1
1.244281833E0,4.083508301E0,-1.639735153E1,5.794899445E0,1.786418307E1
1.254320833E0,6.988966370E0,-1.380923355E1,6.042484589E0,1.661481875E1
1.264359833E0,8.065976715E0,-1.125644211E1,4.702171783E0,1.462456457E1
1.274398833E0,7.592960358E0,-8.715925140E0,2.590962067E0,1.184624339E1
1.284437833E0,7.202422485E0,-6.143225098E0,-3.904630280E0,1.024012900E1
