"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.053103167E0,1.792073364E0,-3.830534363E0,2.520308990E0,4.923055744E0
3.063077167E0,3.451223145E0,-5.378315735E-1,6.289920044E-1,3.549061134E0
3.073051167E0,4.829107819E0,2.707868958E0,2.032772827E0,5.897881143E0
3.083025167E0,5.508395233E0,5.115911407E0,4.596491547E0,8.811509639E0
3.092999167E0,5.712121582E0,6.405180359E0,6.956932983E0,1.104778643E1
3.102973167E0,5.809269562E0,6.640491028E0,9.089997253E0,1.266774581E1
3.112947167E0,4.775219879E0,3.506458282E0,7.395221558E0,9.475614833E0
3.122921167E0,2.546504517E0,-1.510059814E0,3.505859528E0,4.588683572E0
3.132895167E0,1.913919983E0,-2.708916779E0,4.989125061E-1,3.354136775E0
3.142869167E0,1.589843903E0,-2.830613708E0,-1.667382660E0,3.649677045E0
3.152843167E0,1.339115295E0,-2.636317749E0,-2.565964050E0,3.915044387E0
3.162817167E0,1.284778290E0,-2.424208832E0,-2.205812988E0,3.520377061E0
3.172791167E0,1.296004944E0,-2.284848633E0,-1.595532074E0,3.073415801E0
3.182765167E0,1.424138489E0,-1.843117218E0,-1.254990234E0,2.645798935E0
3.192739167E0,1.559307404E0,-1.318607941E0,-1.064137115E0,2.302727574E0
3.202713167E0,1.520238647E0,-9.199868774E-1,-7.565267944E-1,1.931277865E0
3.212687167E0,1.493743744E0,-3.832031250E-1,-1.790277100E-1,1.552470911E0
3.222660167E0,1.440903625E0,2.637515259E-1,6.785389709E-1,1.614367759E0
3.232634167E0,1.230590973E0,5.129832458E-1,1.385069733E0,1.922478639E0
3.242608167E0,8.129594421E-1,2.881507874E-1,1.712738342E0,1.917656528E0
