"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.017427458E0,1.142139908E1,-1.086590424E0,9.813592529E-1,1.151486438E1
1.027394459E0,9.913285217E0,-2.008523254E0,6.861730957E0,1.222255052E1
1.037362459E0,8.245154114E0,-8.975335693E-1,1.326272003E1,1.564250221E1
1.047330459E0,9.641300812E0,-1.697470093E-1,9.315877533E0,1.340779883E1
1.057297458E0,1.180011154E1,-1.410067749E-1,7.464228058E0,1.396342421E1
1.067265458E0,1.309746368E1,7.391629028E-1,4.927004242E0,1.401303991E1
1.077233458E0,1.319116882E1,1.267713776E0,1.089584198E0,1.329666225E1
1.087200459E0,1.435499863E1,1.971101074E0,-5.418731689E-1,1.449982247E1
1.097168459E0,1.563244217E1,1.973496094E0,4.650828552E-1,1.576338279E1
1.107135458E0,1.499057693E1,1.242715759E0,2.917433167E0,1.532230908E1
1.117103458E0,1.479687973E1,7.496411133E-1,4.494852905E0,1.548267788E1
1.127071458E0,1.430081131E1,1.883084106E-1,5.159021759E0,1.520408398E1
1.137038459E0,1.265603165E1,8.476872253E-1,4.801714783E0,1.356282329E1
1.147006459E0,1.204724762E1,1.939217377E0,2.211800537E0,1.240116127E1
1.156973458E0,1.392030258E1,3.096610565E0,-1.169068909E-1,1.426104793E1
1.166941458E0,1.708606934E1,4.371060333E0,-7.354206848E-1,1.765165084E1
1.176909458E0,2.020932449E1,5.456902313E0,1.305285645E-1,2.093350465E1
1.186876459E0,2.184153030E1,5.488935699E0,1.158890076E0,2.255047422E1
1.196844459E0,1.917826859E1,3.421285400E0,9.231303406E-1,1.950290618E1
1.206811458E0,1.331091980E1,4.457730103E-1,1.179846497E0,1.337053990E1
1.216779458E0,7.581284637E0,-1.499282227E0,2.516866150E0,8.127628139E0
1.226747458E0,6.204298096E0,-6.433621216E-1,3.411855011E0,7.109710563E0
1.236714459E0,9.690548401E0,2.631078644E0,4.325405273E0,1.093336334E1
1.246682459E0,1.504281830E1,5.959706726E0,5.392685852E0,1.705536711E1
1.256649500E0,1.870824600E1,7.732320557E0,5.602998505E0,2.100430532E1
1.266617500E0,1.907633057E1,7.801776123E0,4.583917694E0,2.111365435E1
1.276585500E0,1.693114151E1,6.736890564E0,3.218906250E0,1.850434016E1
1.286552500E0,1.376387787E1,4.736749878E0,1.885030060E0,1.467768618E1
1.296520500E0,1.088506439E1,1.848506012E0,4.010160828E-1,1.104818606E1
1.306487500E0,8.365054779E0,-1.177900543E0,-3.447331238E-1,8.454610108E0
1.316455500E0,5.722899170E0,-3.136577454E0,3.936813354E-1,6.537941421E0
1.326423500E0,3.579805756E0,-3.233426056E0,1.757195892E0,5.133983902E0
1.336390500E0,4.135749664E0,-1.896406403E0,2.646795959E0,5.263678503E0
1.346358500E0,7.231462097E0,1.778302002E-1,2.887495422E0,7.788664677E0
1.356325500E0,1.174397827E1,2.763852539E0,2.779719543E0,1.238090252E1
1.366293500E0,1.464240097E1,5.015021210E0,1.687590637E0,1.556914596E1
1.376261500E0,1.479403564E1,5.864205322E0,3.728746033E-1,1.591827347E1
1.386228500E0,1.383647690E1,5.474116516E0,6.990463257E-2,1.488015226E1
1.396196500E0,1.320853271E1,4.106260986E0,5.083428955E-1,1.384142797E1
1.406163500E0,1.175924652E1,2.028282166E0,7.963439941E-1,1.195943021E1
1.416131500E0,9.756710815E0,2.686912537E-1,1.157842255E0,9.828845284E0
1.426099500E0,9.071735229E0,-3.107537842E-1,1.389410706E0,9.182777907E0
1.436066500E0,1.057969940E1,5.037025452E-1,1.408421173E0,1.068491488E1
1.446034500E0,1.256127869E1,2.262395325E0,2.134261780E0,1.294060386E1
1.456001500E0,1.336495743E1,3.973038025E0,3.092419281E0,1.428181274E1
1.465969500E0,1.300540512E1,4.596790924E0,2.934497681E0,1.410256451E1
1.475937500E0,1.211475723E1,3.629053345E0,1.811532898E0,1.277572004E1
1.485904500E0,1.076336746E1,1.659299469E0,5.763015747E-1,1.090575432E1
1.495872500E0,8.848100281E0,-1.913021851E-1,-4.113446045E-1,8.859722314E0
1.505839500E0,7.521259460E0,-9.397457886E-1,-8.319699097E-1,7.625263271E0
1.515807500E0,7.578739929E0,-3.941304016E-1,-6.089337158E-1,7.613372312E0
1.525775500E0,8.881929932E0,8.460406494E-1,-3.344046021E-1,8.928397982E0
1.535742500E0,1.030621811E1,1.975142670E0,-2.857557678E-1,1.049766529E1
