"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.498503748E-1,2.269131317E1,3.039878540E0,-4.828509064E0,2.339767199E1
9.598183748E-1,2.213911148E1,1.047521667E0,-5.508544922E-2,2.216394805E1
9.697873751E-1,2.196502350E1,-4.565505981E-1,1.516047363E0,2.202201388E1
9.797563748E-1,2.098126923E1,-1.808389435E0,5.551954651E-1,2.106637540E1
9.897243748E-1,1.926059738E1,-2.407593384E0,-1.232087860E0,1.944955418E1
9.996933751E-1,1.724309280E1,-2.434088287E0,-2.427801361E0,1.758247010E1
1.009662375E0,1.424827057E1,-2.673141174E0,-3.426225128E0,1.489623834E1
1.019631375E0,1.060335022E1,-2.659968567E0,-4.517904968E0,1.182869113E1
1.029599375E0,7.356152802E0,-2.339485016E0,-5.041516113E0,9.219710348E0
1.039568375E0,5.979465637E0,-1.806443481E0,-4.788542175E0,7.870666015E0
1.049537375E0,5.561235352E0,-1.789229279E0,-3.765419769E0,6.950328488E0
1.059505375E0,5.821693726E0,-2.875819702E0,-1.639540558E0,6.697055326E0
1.069474375E0,6.880292358E0,-4.310885468E0,7.405101013E-1,8.152944969E0
1.079443375E0,8.577163696E0,-5.239254913E0,3.253783722E0,1.056430961E1
1.089412375E0,1.047401917E1,-5.233417053E0,5.025798798E0,1.274175753E1
1.099380375E0,1.136062546E1,-5.162314911E0,6.020031281E0,1.385474946E1
1.109349375E0,1.121931931E1,-4.691543884E0,5.855373688E0,1.349700377E1
1.119318375E0,9.509275360E0,-4.000730438E0,4.729564819E0,1.134905041E1
1.129286375E0,8.752748566E0,-4.072730713E0,3.645818481E0,1.031938638E1
1.139255375E0,9.915829926E0,-4.697980499E0,3.264860687E0,1.144788274E1
1.149224375E0,1.058463913E1,-5.157375183E0,4.097579041E0,1.246688647E1
1.159192375E0,1.087473587E1,-5.233267365E0,5.033881989E0,1.307619728E1
1.169161375E0,1.045875092E1,-5.097050629E0,5.193899231E0,1.274134942E1
1.179130375E0,8.676407318E0,-5.378166046E0,5.145699463E0,1.143166379E1
1.189099375E0,7.372618561E0,-5.836213531E0,4.419858856E0,1.038999736E1
1.199067375E0,7.106172638E0,-5.657634888E0,3.325933685E0,9.673073811E0
1.209036375E0,7.280110931E0,-4.706363068E0,1.765279083E0,8.846811784E0
1.219005375E0,7.090754700E0,-3.368145905E0,1.222956848E-1,7.850997725E0
1.228973375E0,6.015091553E0,-2.446213074E0,-3.094065857E0,7.192949904E0
1.238942375E0,6.859186249E0,-1.706900482E0,-5.193749542E0,8.771372729E0
1.248911375E0,4.957690430E0,-1.868863678E0,-4.906047821E0,7.220848362E0
1.258880375E0,1.203991287E1,-3.904330902E0,-1.930535431E0,1.280352564E1
1.268848375E0,1.302591248E1,-5.002297668E0,3.002456360E0,1.427277555E1
1.278817375E0,1.189501419E1,-6.020630035E0,7.254514160E0,1.517785638E1
1.288786375E0,1.121797211E1,-6.791227570E0,1.026280838E1,1.665199405E1
1.298754375E0,9.854307861E0,-7.051386566E0,1.046653473E1,1.601180143E1
1.308723375E0,9.177415466E0,-7.143445129E0,7.091503143E0,1.362142356E1
1.318692375E0,8.820856934E0,-6.507268066E0,5.424270172E0,1.223007611E1
1.328661375E0,9.097032623E0,-5.272785187E0,5.053940277E0,1.166621526E1
1.338629375E0,9.898765411E0,-3.987408142E0,3.041525116E0,1.109665965E1
1.348598375E0,1.173769135E1,-3.404669952E0,2.239642639E0,1.242502212E1
1.358567375E0,1.250783981E1,-3.243305511E0,2.299667816E0,1.312454035E1
1.368536000E0,1.199156342E1,-3.404969330E0,2.274520111E0,1.267141867E1
1.378505000E0,1.154848480E1,-4.135899353E0,1.860331421E0,1.240701405E1
1.388474000E0,1.065154999E1,-5.333109741E0,1.071172485E0,1.196014160E1
1.398442000E0,1.026325745E1,-6.034551086E0,1.405876465E0,1.198860913E1
1.408411000E0,1.097158447E1,-6.295159149E0,2.562970276E0,1.290633609E1
1.418380000E0,1.294133835E1,-7.029981079E0,3.581901398E0,1.515681002E1
1.428349000E0,1.461815140E1,-7.835755463E0,3.638184357E0,1.698015899E1
1.438317000E0,1.407567947E1,-6.620283051E0,2.187101898E0,1.570784247E1
1.448286000E0,1.329295715E1,-4.649930420E0,-4.077520752E-1,1.408867718E1
1.458255000E0,1.262579453E1,-2.683469696E0,-2.829266510E0,1.321425162E1
1.468223000E0,1.023870850E1,-1.573228455E0,-4.784350891E0,1.141035551E1
1.478192000E0,8.262667694E0,-2.030976563E0,-6.058800659E0,1.044536302E1
1.488161000E0,8.964109039E0,-3.364852753E0,-4.977748718E0,1.079145343E1
1.498130000E0,1.077728851E1,-4.451592865E0,-2.621348877E0,1.195148931E1
1.508098000E0,1.141301651E1,-4.041894836E0,-9.800120544E-1,1.214719241E1
1.518067000E0,9.131011963E0,-2.959795074E0,3.218307495E-2,9.598791700E0
1.528036000E0,4.981191559E0,-2.788401489E0,1.467697906E0,5.894199637E0
1.538004000E0,-2.010319519E-1,-2.930905151E0,4.401447144E0,5.291819707E0
1.547973000E0,-1.706002350E0,-1.496288452E0,2.170785828E0,3.140323910E0
1.557942000E0,-3.884422302E-1,2.679428101E-1,-2.968327332E-1,5.574857731E-1
1.567910000E0,2.308349762E0,2.241588593E0,-2.767295380E0,4.243951197E0
1.577879000E0,4.025429077E0,4.117487640E0,-4.180805969E0,7.115962498E0
1.587848000E0,4.067940674E0,2.194137268E0,-4.306544495E0,6.317333707E0
1.597817000E0,6.733298035E0,-1.731898499E0,-4.133354645E0,8.088349365E0
1.607785000E0,7.481891327E0,-5.768404541E0,-2.111060028E0,9.680380324E0
1.617754000E0,7.298522644E0,-7.414381714E0,6.286926270E-2,1.040410695E1
1.627723000E0,7.503296814E0,-7.632777557E0,1.360221405E0,1.078929834E1
1.637691000E0,6.908134460E0,-7.201524353E0,1.426683197E0,1.008065968E1
1.647660000E0,8.236921234E0,-5.317841492E0,1.052162018E0,9.860697463E0
1.657629000E0,1.096709381E1,-2.668500824E0,1.522633667E0,1.138931326E1
1.667598000E0,1.332184708E1,-1.601369934E0,2.050735474E0,1.357355927E1
1.677566000E0,1.459090805E1,-1.512454834E0,3.125799866E0,1.499842466E1
1.687535000E0,1.392973297E1,-2.008972321E0,4.318669281E0,1.472156020E1
1.697504000E0,1.161734161E1,-3.317700806E0,5.550906830E0,1.329595169E1
1.707472000E0,8.765921173E0,-4.077969818E0,4.582420807E0,1.069905567E1
1.717441000E0,7.093299408E0,-4.141437836E0,2.182760925E0,8.498873402E0
1.727410000E0,6.024821320E0,-4.570894775E0,-7.469467163E-2,7.562878438E0
1.737378000E0,5.206622772E0,-6.047124939E0,-2.486329651E0,8.358138301E0
1.747347000E0,4.992717590E0,-7.904163208E0,-3.275937653E0,9.906300645E0
1.757316000E0,5.924080811E0,-8.363408203E0,-2.215243378E0,1.048563939E1
1.767285000E0,5.516927490E0,-7.660469971E0,1.017583923E0,9.494986369E0
1.777253000E0,4.938979340E0,-7.148235168E0,1.623673553E0,8.838953487E0
1.787222000E0,2.904110870E0,-7.164700928E0,2.241588593E0,8.049317906E0
1.797191000E0,7.955057373E0,-9.642648010E0,2.426753540E0,1.273392050E1
1.807159000E0,1.020757324E1,-1.177676010E1,1.336570587E0,1.564202835E1
1.817128000E0,7.252418518E0,-1.159668457E1,1.189725952E0,1.372938874E1
1.827097000E0,6.877597961E0,-1.223765167E1,5.484594727E-1,1.404856861E1
1.837066000E0,5.908662872E0,-1.072699310E1,-1.999841309E0,1.240886954E1
1.847034000E0,5.331762543E0,-7.496710510E0,-6.111191711E0,1.104423037E1
1.857003000E0,7.314389648E0,-3.907923431E0,-8.359516296E0,1.177512948E1
1.866972000E0,1.011207184E1,1.516197052E0,-5.555696869E0,1.163695055E1
1.876940000E0,1.230965195E1,3.397335205E0,-8.217910767E-2,1.277012807E1
1.886909000E0,1.329565155E1,-1.236728210E0,3.460354156E0,1.379412548E1
1.896878000E0,1.370714584E1,-6.559210052E0,2.250420227E0,1.536142815E1
1.906847000E0,1.248852997E1,-6.706204376E0,-8.707392883E-1,1.420192750E1
1.916815000E0,1.072414902E1,-5.246439972E0,-2.485880585E0,1.219475735E1
1.926784000E0,1.012284943E1,-5.648653564E0,-3.155438232E0,1.201399842E1
1.936753000E0,8.108039246E0,-5.375471649E0,-2.559377747E0,1.005914561E1
1.946721000E0,9.714348907E0,-5.045108643E0,-2.076781311E0,1.114157603E1
1.956690000E0,1.183633621E1,-3.504961395E0,-1.787582703E0,1.247313358E1
1.966659000E0,1.517304749E1,-1.003662872E0,-2.436932373E0,1.540023859E1
1.976627000E0,1.939876007E1,4.303550720E-1,-2.809058533E0,1.960581311E1
1.986596000E0,2.145653091E1,9.623487854E-1,-2.136058044E0,2.158405842E1
1.996565000E0,2.062441132E1,1.118025055E0,-1.362466736E0,2.069958062E1
2.006534000E0,1.886976013E1,3.915856934E-1,-1.509610748E0,1.893409917E1
2.016502000E0,1.820319626E1,-4.125421143E-1,-2.357297974E0,1.835983112E1
2.026471000E0,1.454704926E1,-1.351689148E-1,-3.508553925E0,1.496478745E1
2.036440000E0,1.085677322E1,1.198407898E0,-4.591851196E0,1.184866253E1
2.046408000E0,9.648186493E0,1.526675262E0,-7.068750458E0,1.205758985E1
2.056377000E0,8.018375702E0,-5.824388123E-1,-1.041204803E1,1.315463143E1
2.066346000E0,6.046226807E0,-3.937112732E0,-1.324266174E1,1.508064340E1
2.076315000E0,6.190975800E0,-5.028942261E0,-1.109148514E1,1.366160621E1
2.086283000E0,7.954608307E0,-3.384162598E0,-6.500232697E0,1.081579285E1
2.096252000E0,9.897867279E0,-1.656305695E0,-3.352578278E0,1.058068553E1
2.106221000E0,1.209125610E1,-5.074447632E-1,-2.056423645E0,1.227537586E1
2.116189000E0,1.315524353E1,-1.750010834E0,-1.620530090E0,1.336970785E1
2.126158000E0,1.088147186E1,-4.118385773E0,-2.623294830E0,1.192682720E1
2.136127000E0,8.537945251E0,-4.830604706E0,-2.170636139E0,1.004703499E1
2.146095000E0,8.170609131E0,-5.348078613E0,-1.304237823E0,9.851996484E0
2.156064000E0,7.430997162E0,-5.478457489E0,-1.189127197E0,9.308449859E0
2.166033000E0,5.743855591E0,-5.111121368E0,-1.622925110E0,7.858073848E0
2.176002000E0,4.269122314E0,-6.085894318E0,-1.125958557E0,7.518729790E0
2.185970000E0,2.787653046E0,-6.182593231E0,1.595532074E0,6.967150864E0
2.195939000E0,1.328637085E0,-7.867639160E0,3.941753082E0,8.899575261E0
2.205908000E0,5.034780121E0,-8.026907959E0,8.164022827E-1,9.510350936E0
2.215876000E0,2.291884003E0,-7.847131805E0,4.156855774E-1,8.185536290E0
2.225845000E0,-1.194515991E0,-7.776329041E0,1.211281128E0,7.960236414E0
2.235814000E0,3.081492004E0,-6.924600220E0,8.178991699E-1,7.623295890E0
2.245782000E0,1.018766464E1,-4.795128479E0,8.310717773E-1,1.129036971E1
2.255751000E0,1.290271866E1,-3.253634033E0,2.173180847E0,1.348291505E1
2.265720000E0,1.054107971E1,-4.358336792E0,3.078198853E0,1.181459983E1
2.275689000E0,8.783734131E0,-5.506748657E0,8.397537231E-1,1.040112746E1
2.285657000E0,9.544302521E0,-4.852010193E0,-1.908231812E0,1.087552583E1
2.295626000E0,1.060993652E1,-4.396657104E0,-9.535770264E0,1.492756716E1
2.305595000E0,1.210817093E1,-3.337609406E0,-2.086570953E1,2.435416338E1
2.315563000E0,1.341734848E1,-1.516795807E0,-1.865450775E1,2.302860328E1
2.325532000E0,1.263238083E1,-2.231858826E-1,-8.778045959E0,1.538443851E1
2.335501000E0,8.967402191E0,-1.789828033E0,-5.563181305E0,1.070358691E1
2.345470000E0,3.095712433E0,-3.792513428E0,-5.606890411E0,7.443373808E0
2.355438000E0,6.032455444E-1,-4.922214203E0,-4.090693359E0,6.428520048E0
2.365407000E0,4.686005402E0,-6.902895355E0,-1.326691132E0,8.448000963E0
2.375376083E0,8.495882721E0,-8.330925751E0,6.037395172E0,1.334295648E1
2.385344083E0,1.114282837E1,-7.805069275E0,6.273753662E0,1.498137896E1
2.395313083E0,1.556807602E1,-6.596033478E0,4.627327423E0,1.752954100E1
2.405282083E0,1.730266891E1,-3.098855896E0,3.007695465E0,1.783343745E1
2.415251083E0,1.603944580E1,-1.242416382E0,2.893333282E0,1.634560484E1
2.425219083E0,1.519699768E1,2.303709412E-1,5.051245880E0,1.601614480E1
2.435188083E0,1.718246887E1,1.455273743E0,4.316274261E0,1.777597485E1
2.445157083E0,1.722258545E1,1.748364258E0,2.223775635E0,1.745334940E1
2.455125083E0,1.458132797E1,2.176623688E0,1.948947144E-1,1.474417851E1
2.465094083E0,1.049078430E1,1.937720490E0,-1.310674438E0,1.074845028E1
2.475063083E0,7.570806427E0,2.811154175E-1,-2.578238525E0,8.002715147E0
2.485031083E0,6.102060699E0,-2.232158203E0,-5.783672791E0,8.698766922E0
2.495000083E0,5.334456940E0,-4.977748718E0,-7.567812653E0,1.051219299E1
2.504969083E0,6.456673279E0,-6.482419739E0,-4.005221100E0,9.987601892E0
2.514938083E0,8.785979462E0,-6.876849518E0,2.202070770E0,1.137249357E1
2.524906083E0,1.032477951E1,-5.822292480E0,7.727979584E0,1.414997633E1
2.534875083E0,1.101259918E1,-3.991449738E0,1.035142410E1,1.563205018E1
2.544844083E0,9.342821503E0,-3.201841736E0,7.512577515E0,1.240882448E1
2.554812083E0,6.554270325E0,-2.579885101E0,2.271526337E0,7.400952542E0
2.564781083E0,4.062551880E0,-2.192640381E0,-3.482807465E0,5.782901301E0
2.574750083E0,2.777923279E0,-1.884880371E0,-8.635093231E0,9.264689248E0
2.584719083E0,3.638783112E0,-7.945477295E-1,-1.038181091E1,1.102968932E1
2.594687083E0,5.990093536E0,2.926414490E-1,-8.387208710E0,1.031077735E1
2.604656083E0,8.690777435E0,-4.978646851E-1,-4.328698425E0,9.721888280E0
2.614625083E0,1.068058960E1,-2.305206299E0,1.476379852E0,1.102581823E1
2.624593083E0,1.125719055E1,-3.709436188E0,6.171516266E0,1.336307857E1
2.634562083E0,1.125569366E1,-3.669469299E0,6.483168182E0,1.349767071E1
2.644531083E0,1.165147064E1,-3.097508698E0,2.860701141E0,1.239092165E1
2.654500083E0,1.291394531E1,-2.921325073E0,-7.937992859E-1,1.326402055E1
2.664468083E0,1.290211990E1,-2.284998322E0,-2.659519501E0,1.337007701E1
2.674437083E0,1.039528290E1,-2.705773315E0,-2.155517578E0,1.095579170E1
2.684406083E0,1.043450134E1,-4.879103851E0,1.385069733E0,1.160184860E1
2.694374083E0,1.279733780E1,-6.060297546E0,5.575455780E0,1.521790946E1
2.704343083E0,1.412372955E1,-4.705315247E0,8.869954834E0,1.732904576E1
2.714312083E0,1.643327682E1,-2.217039642E0,7.101083221E0,1.803865945E1
2.724280083E0,1.834031113E1,-2.584824829E0,1.613943787E0,1.859174941E1
2.734249083E0,1.766671188E1,-2.718347168E0,-5.548661499E0,1.871602961E1
2.744218083E0,1.480451385E1,-1.578467560E0,-1.009171417E1,1.798632495E1
2.754187083E0,1.206730591E1,-8.584648132E-1,-1.006821304E1,1.573930582E1
2.764155083E0,1.024739044E1,-1.229543152E0,-9.061107330E0,1.373406179E1
2.774124083E0,8.105195160E0,-1.825753326E0,-8.776998138E0,1.208566341E1
2.784093083E0,5.544619904E0,-2.803070984E0,-8.454868011E0,1.049213086E1
2.794061083E0,4.206253052E0,-3.567082214E0,-6.258485413E0,8.341779182E0
2.804030083E0,4.246519318E0,-3.818409576E0,-4.020639038E-1,5.724930863E0
2.813999083E0,6.179300079E0,-3.037034454E0,4.371659088E0,8.155901601E0
2.823968083E0,8.176297302E0,-2.078876953E0,6.375092926E0,1.057427902E1
2.833936083E0,9.236093445E0,-9.348060608E-1,4.996609497E0,1.054255144E1
2.843905083E0,9.546398163E0,2.866539001E-1,-5.367837524E-1,9.565773630E0
2.853874083E0,9.352102203E0,1.583856354E0,-6.303392029E0,1.138872985E1
2.863842083E0,8.250542908E0,1.114432526E0,-9.074878693E0,1.231530923E1
2.873811083E0,7.763755188E0,2.619552612E-1,-6.584507446E0,1.018333214E1
2.883780083E0,8.004903717E0,-3.966751099E-1,2.022294617E-1,8.017277058E0
2.893748083E0,9.696236572E0,-3.116519165E-1,1.183962936E1,1.530656572E1
2.903717083E0,1.233614685E1,5.417234802E-1,1.611728394E1,2.030371456E1
2.913686083E0,1.561882050E1,8.684939575E-1,8.669970703E0,1.788491620E1
2.923655083E0,1.554397614E1,1.559756470E0,2.102976837E0,1.576294852E1
2.933623083E0,1.283101776E1,2.398312683E0,-2.614014130E0,1.331239987E1
2.943592083E0,1.320104828E1,2.987637177E0,-5.491480408E0,1.460650570E1
2.953561083E0,1.360266312E1,2.822081451E0,-6.896458740E0,1.550992362E1
2.963529083E0,1.004875351E1,1.206191711E0,-3.733236694E0,1.078746503E1
2.973498083E0,7.842491455E0,-1.038240967E0,2.134860535E0,8.193915183E0
2.983467083E0,8.422984314E0,-2.120490417E0,6.527026978E0,1.086486197E1
2.993436083E0,9.340576172E0,-3.108885040E0,7.497159576E0,1.237412345E1
3.003404083E0,1.079824493E1,-4.951104126E0,7.231312408E0,1.390709908E1
3.013373083E0,1.206236618E1,-5.284311218E0,6.281687164E0,1.459055230E1
3.023342083E0,1.309596680E1,-5.252277832E0,6.136788483E0,1.538671315E1
3.033310083E0,1.337827972E1,-3.460803223E0,7.048991547E0,1.551269832E1
3.043279083E0,1.115390533E1,-1.642534332E0,7.469167786E0,1.352390442E1
3.053248083E0,7.618706818E0,-2.266586609E0,6.316414948E0,1.015279303E1
3.063216083E0,5.465733948E0,-3.644171906E0,1.833686829E0,6.820311126E0
3.073185083E0,4.012555847E0,-4.535717926E0,-1.799258423E0,6.317489407E0
3.083154083E0,2.637964325E0,-5.806425476E0,-3.277883606E0,7.170631320E0
3.093123083E0,1.878593445E0,-6.261030121E0,-3.952830048E0,7.639010204E0
3.103091083E0,1.966760101E0,-5.506149902E0,-3.792663116E0,6.969227042E0
3.113060083E0,3.241509247E0,-4.855902100E0,-3.232228546E0,6.673415076E0
3.123029083E0,4.370311890E0,-4.465663605E0,-2.245031433E0,6.639423437E0
3.132997083E0,4.696633301E0,-3.572021942E0,-9.415420532E-1,5.975299704E0
3.142966083E0,5.389542389E0,-2.263892212E0,-9.728269958E-1,5.926108966E0
3.152935083E0,6.266718292E0,-7.114704895E-1,-3.983516235E0,7.459648116E0
3.162904083E0,8.143216095E0,9.632469177E-1,-7.060068512E0,1.082055361E1
3.172872083E0,8.724906464E0,4.427792358E-1,-8.033194885E0,1.186811975E1
3.182841083E0,7.302863617E0,-1.532662811E0,-6.723867645E0,1.004446457E1
3.192810083E0,5.805227966E0,-3.043471069E0,-2.284100189E0,6.941217585E0
3.202778083E0,5.805227966E0,-3.767365723E0,2.821033630E0,7.473416018E0
3.212747083E0,7.281607819E0,-4.048181763E0,3.733386383E0,9.129499542E0
3.222716083E0,9.220825195E0,-4.010609894E0,3.615880737E0,1.068565405E1
3.232685083E0,1.094733490E1,-4.326752472E0,2.152224426E0,1.196649482E1
3.242653083E0,1.057550812E1,-4.116888885E0,9.722282410E-1,1.139014371E1
3.252622083E0,1.095092743E1,-1.623374176E0,-6.475534058E-1,1.108952121E1
3.262591083E0,1.319820419E1,-5.298980713E-2,-5.688171387E-1,1.321056224E1
3.272559083E0,1.387419846E1,-2.002386017E0,-8.156538391E-1,1.404166029E1
3.282528083E0,1.218421280E1,-4.616100769E0,-1.847458191E0,1.315965538E1
