"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.005050291E0,-9.587113495E0,7.664511566E0,-7.208260345E0,1.423434227E1
1.015018291E0,-9.456135864E0,5.309309235E0,-6.405779114E0,1.259528785E1
1.024986291E0,-7.360344086E0,8.360264740E0,-2.029329987E0,1.132196413E1
1.034954291E0,-7.287146301E0,1.073552536E1,-7.161108398E-1,1.299487671E1
1.044922291E0,-6.731651459E0,1.102008362E1,1.254391479E-1,1.291406633E1
1.054890291E0,-6.906038818E0,8.834478607E0,1.797761536E0,1.135664259E1
1.064857292E0,-9.641450500E0,2.723286896E0,2.449057159E0,1.031366764E1
1.074825292E0,-8.793014832E0,-2.151475983E0,1.854792938E0,9.240466199E0
1.084793292E0,-4.390070801E0,3.342698822E0,2.138902130E0,5.917876255E0
1.094761292E0,-3.284170532E0,7.679181061E0,4.966671753E-1,8.366736289E0
1.104729292E0,-2.078278198E0,1.012030472E1,-1.118025055E0,1.039181350E1
1.114697292E0,-3.302731934E0,1.013242950E1,-4.183200989E0,1.144872641E1
1.124665292E0,-4.397854614E0,7.632627869E0,-4.483775940E0,9.884451430E0
1.134632291E0,-5.372178497E0,5.556894379E0,-1.807790680E0,7.937725372E0
1.144600291E0,-5.652994537E0,6.527476044E0,-4.631369019E-1,8.647472841E0
1.154568291E0,-6.212680664E0,7.413184204E0,-5.046006775E-1,9.685418056E0
1.164536291E0,-7.128326569E0,6.678511963E0,3.983216858E-1,9.776206927E0
1.174504291E0,-7.081623688E0,6.044879608E0,6.093827820E-1,9.330665084E0
1.184472291E0,-8.476123810E0,3.988605652E0,-3.204835510E-1,9.373172333E0
1.194439291E0,-7.535629578E0,1.631008301E0,-1.763632507E0,7.909254126E0
1.204407291E0,-4.485272827E0,1.101110229E0,-1.492995300E0,4.853776987E0
1.214375291E0,-4.148473206E0,2.354902954E0,-1.387913818E0,4.968068299E0
1.224343542E0,-4.423900452E0,3.739972687E0,-1.891766052E0,6.094019175E0
1.234311542E0,-3.266207886E0,3.917653198E0,-2.067051544E0,5.503528198E0
1.244279542E0,-2.564317474E0,5.142406311E0,-1.636696472E0,5.974850803E0
1.254246541E0,-1.732796631E0,7.638316040E0,-1.240470428E0,7.930020364E0
1.264214541E0,2.526745605E-1,1.063912582E1,-7.584727478E-1,1.066912010E1
1.274182541E0,4.022435303E0,1.439676178E1,3.150947571E-1,1.495145545E1
1.284150541E0,1.050006500E1,1.972972183E1,1.620380402E0,2.240845647E1
1.294118541E0,1.611324234E1,2.427636703E1,3.797153778E0,2.938361707E1
1.304086541E0,1.948393295E1,2.575364502E1,5.482349396E0,3.275561066E1
1.314054541E0,1.970352631E1,2.451167770E1,4.482279053E0,3.176699731E1
1.324021542E0,1.587942856E1,2.025393173E1,4.383634186E0,2.610736009E1
1.333989542E0,1.007524841E1,1.460737381E1,4.288432159E0,1.825586620E1
1.343957542E0,4.724475403E0,9.355844421E0,3.599265289E0,1.108184115E1
1.353925542E0,1.337019653E0,6.440955963E0,2.556383972E0,7.057523240E0
1.363893542E0,-3.165916443E-1,5.419180756E0,1.485660553E0,5.628049183E0
1.373861542E0,-1.120270386E0,4.432133331E0,3.757186890E-1,4.586935375E0
1.383828541E0,-8.440946960E-1,2.955753479E0,-2.065704346E-1,3.080851478E0
1.393796542E0,1.697470093E-1,2.707719269E0,-4.830455017E-1,2.755701479E0
1.403764542E0,1.277144165E0,3.435356140E0,-9.217831421E-1,3.779213303E0
1.413732542E0,2.243833923E0,4.857548676E0,-7.503895569E-1,5.403115240E0
1.423700542E0,3.613485718E0,6.660100250E0,-7.294331360E-1,7.612245863E0
1.433668542E0,4.363276520E0,7.948770447E0,-8.445437622E-1,9.106831928E0
1.443636542E0,4.427642670E0,8.848549347E0,-5.164260864E-1,9.907953424E0
1.453603541E0,4.692741394E0,9.642947388E0,-4.111949158E-1,1.073207051E1
1.463571541E0,5.300926666E0,1.066711761E1,-3.769161987E-1,1.191760410E1
1.473539541E0,5.692961426E0,1.179487244E1,-1.478924561E-1,1.309773636E1
1.483507541E0,4.915328522E0,1.174876831E1,6.466552734E-2,1.273570543E1
1.493475541E0,3.579356689E0,1.125838806E1,2.189945984E-1,1.181571220E1
1.503443541E0,2.810854797E0,1.060394897E1,4.134402466E-1,1.097795843E1
1.513410542E0,2.564916229E0,9.988578644E0,5.141807556E-1,1.032544820E1
1.523378542E0,2.703977051E0,9.815538483E0,-6.481521606E-2,1.018137950E1
1.533346542E0,2.097737732E0,9.805359650E0,-1.829196167E-1,1.002891026E1
1.543314542E0,1.816622314E0,1.004710693E1,-2.664459229E-2,1.021005310E1
1.553282542E0,1.826352081E0,1.022778122E1,2.728825378E-1,1.039314849E1
1.563250542E0,1.809287567E0,1.041025177E1,5.144801331E-1,1.057882570E1
1.573218542E0,1.858385468E0,1.059107574E1,3.637435913E-1,1.075903301E1
1.583185541E0,1.862277374E0,1.082818268E1,3.908372498E-1,1.099410619E1
1.593153541E0,1.789977722E0,1.102098175E1,7.065307617E-1,1.118772741E1
1.603121541E0,1.630559235E0,1.099822906E1,1.142274628E0,1.117696548E1
1.613089541E0,1.429676971E0,1.077878540E1,1.561253357E0,1.098470314E1
1.623057541E0,1.034199371E0,1.035980667E1,2.017654266E0,1.060500313E1
1.633025541E0,5.956114197E-1,9.935738525E0,2.251767426E0,1.020510213E1
1.642992542E0,3.664379883E-1,9.656569061E0,2.102378082E0,9.889570083E0
1.652960542E0,2.785707092E-1,9.454489288E0,1.902992706E0,9.648126791E0
