"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.297580000E0,5.985602875E0,-3.770509186E0,-4.865631866E0,8.585951010E0
1.307549000E0,6.368057556E0,-4.762795715E0,-3.367247772E0,8.635666600E0
1.317517000E0,6.718927917E0,-6.849606171E0,-2.453248444E0,9.903510740E0
1.327486000E0,7.458539886E0,-1.022793091E1,-9.334588623E-1,1.269297969E1
1.337454000E0,9.079369354E0,-1.526001663E1,2.223027191E0,1.789538782E1
1.347423000E0,8.857830048E0,-1.951102661E1,6.575825500E0,2.241389733E1
1.357391000E0,6.677613831E0,-1.955997482E1,8.131989441E0,2.221063695E1
1.367360000E0,6.206094360E0,-1.689716217E1,6.701863403E0,1.920793247E1
1.377328000E0,5.737868042E0,-1.204305634E1,3.775448914E0,1.386406687E1
1.387297000E0,4.235442352E0,-7.815248108E0,5.405259705E-1,8.905573717E0
1.397265000E0,3.424578552E0,-6.355034637E0,-3.366499329E-1,7.226862160E0
1.407234000E0,2.202968903E0,-5.558091888E0,-1.651066589E-1,5.981029814E0
1.417202000E0,1.691482544E-2,-6.368207245E0,-1.930984497E-1,6.371156617E0
1.427171000E0,-1.789528656E0,-7.587272186E0,1.617087250E0,7.961412137E0
1.437139000E0,-2.797532501E0,-9.386829987E0,2.972219238E0,1.023586110E1
1.447108000E0,-3.417243805E0,-1.071576645E1,4.442461853E0,1.209300100E1
1.457076000E0,-2.708018646E0,-1.130613876E1,6.260131989E0,1.320421869E1
1.467045000E0,-1.135538635E0,-1.130344437E1,7.651937714E0,1.369706002E1
1.477013000E0,2.522254944E-1,-1.102008362E1,7.871830444E0,1.354516796E1
1.486982000E0,1.145268402E0,-1.057984909E1,6.575376434E0,1.250921347E1
1.496950000E0,2.066003723E0,-1.031340317E1,4.688101044E0,1.151576952E1
1.506918000E0,2.951262817E0,-1.045934967E1,2.366578674E0,1.112243869E1
1.516887000E0,3.613485718E0,-1.061352905E1,4.004173279E-1,1.121893988E1
1.526855000E0,4.219874725E0,-1.040201889E1,-1.016386414E0,1.127130787E1
1.536824000E0,4.451742554E0,-9.906100159E0,-1.935475159E0,1.103154097E1
1.546792000E0,4.360133057E0,-9.190139008E0,-2.423759766E0,1.045676942E1
1.556761000E0,4.140689392E0,-8.669072571E0,-3.324287109E0,1.016607164E1
1.566729000E0,3.908821564E0,-9.350904694E0,-6.914870453E0,1.226921913E1
1.576698000E0,3.050805817E0,-8.689280548E0,-4.477489014E0,1.024006447E1
1.586666000E0,1.579515381E0,-6.449937286E0,-1.497036896E0,6.807178513E0
1.596635000E0,9.726773071E-1,-5.387746124E0,1.543290710E-1,5.477018067E0
1.606603000E0,1.018032990E0,-5.342091064E0,9.385482788E-1,5.518623105E0
1.616572000E0,1.345551910E0,-5.632936249E0,8.990304565E-1,5.860779512E0
1.626540000E0,1.999541931E0,-6.954537964E0,2.550546112E0,7.672617004E0
1.636509000E0,2.202968903E0,-8.697363739E0,3.416345673E0,9.600449247E0
1.646477000E0,2.010020142E0,-1.036953644E1,3.437302094E0,1.110776812E1
1.656446000E0,1.831441498E0,-1.073328003E1,3.041674805E0,1.130527593E1
1.666414000E0,1.730850677E0,-1.017853363E1,2.663112030E0,1.066257739E1
1.676383000E0,2.166444855E0,-9.887239380E0,2.562371521E0,1.044110788E1
1.686351250E0,1.997296600E0,-9.532477112E0,2.191742249E0,9.983037999E0
1.696320250E0,1.600172424E0,-9.181007996E0,1.816023560E0,9.494703849E0
1.706288250E0,1.163979492E0,-8.796307983E0,1.350791016E0,8.975216920E0
1.716257250E0,2.174977112E-1,-8.924740906E0,5.128335571E-1,8.942108462E0
1.726225250E0,-5.804928589E-1,-8.856333160E0,-6.631210327E-2,8.875584843E0
1.736194250E0,-5.782475281E-1,-9.293124847E0,-2.230361938E-1,9.313768559E0
1.746162250E0,-1.051413574E0,-1.030337402E1,-3.403921509E-1,1.036247333E1
1.756131250E0,-1.556014252E0,-1.180400345E1,-1.257385254E-1,1.190678327E1
1.766099250E0,-1.015338593E0,-1.254376511E1,-3.457809448E-2,1.258483815E1
1.776068250E0,-5.111869812E-1,-1.269689667E1,-5.448669434E-2,1.270729971E1
1.786036250E0,2.309696960E-1,-1.259091705E1,7.694000244E-2,1.259327039E1
1.796005250E0,1.223106537E0,-1.184367096E1,3.980223083E-1,1.191330992E1
1.805973250E0,1.871258698E0,-1.137065460E1,7.185058594E-1,1.154597964E1
1.815942250E0,2.562521210E0,-1.104253693E1,1.028062134E0,1.138248868E1
1.825910250E0,3.109034729E0,-1.061906754E1,1.044827271E0,1.111406120E1
1.835879250E0,4.266577606E0,-1.041833496E1,1.133592682E0,1.131505281E1
1.845847250E0,5.591622162E0,-1.036414764E1,3.498225403E-1,1.178151818E1
